Time,Disturbance,Actuator,Error,RMS_E,W_S,W_C
5.43042,-0.136282,-0.338583,-0.19531,0.42779,-3.26977,-4.98921
5.43067,-0.331924,-0.275591,-0.346671,0.42779,-3.35009,-5
5.43092,-0.458308,-0.188976,-0.445742,0.42779,-3.44506,-5
5.43117,-0.517294,-0.133858,-0.482348,0.42779,-3.53269,-5
5.43142,-0.628046,-0.11811,-0.582744,0.42779,-3.61425,-5
5.43167,-0.55502,-0.19685,-0.504194,0.42779,-3.66022,-5
5.43192,-0.450645,-0.401575,-0.409382,0.42779,-3.67641,-5
5.43217,-0.282748,-0.629921,-0.256457,0.42779,-3.67324,-5
5.43242,-0.253348,-0.629921,-0.248031,0.42779,-3.65783,-5
5.43267,-0.23612,-0.629921,-0.250938,0.42779,-3.63051,-5
5.43292,-0.122802,-0.629921,-0.16737,0.42779,-3.60582,-5
5.43317,-0.157375,-0.629921,-0.234546,0.42779,-3.5627,-5
5.43342,-0.0930993,-0.629921,-0.203993,0.42779,-3.52083,-5
5.43367,-0.151535,-0.629921,-0.291929,0.42779,-3.45629,-5
5.43392,-0.0650038,-0.629921,-0.242147,0.42779,-3.40341,-4.99419
5.43417,0.0557178,-0.629921,-0.140666,0.42779,-3.37568,-4.98424
5.43442,0.199374,-0.629921,-0.0197266,0.42779,-3.37485,-4.98342
5.43467,0.278515,-0.629921,0.0579863,0.42779,-3.38663,-4.99541
5.43492,0.464635,-0.291339,0.242969,0.42779,-3.41706,-5
5.43517,0.585731,0.165354,0.373792,0.42779,-3.44323,-5
5.43542,0.725544,0.551181,0.540364,0.42779,-3.45074,-5
5.43567,0.668406,0.629921,0.502939,0.42779,-3.43009,-5
5.43592,0.546842,0.629921,0.420676,0.42779,-3.39116,-5
5.43617,0.434698,0.629921,0.352778,0.42779,-3.34216,-5
5.43642,0.288091,0.629921,0.268807,0.42779,-3.29419,-5
5.43667,0.0141308,0.629921,0.0650911,0.42779,-3.27995,-5
5.43692,-0.198226,0.629921,-0.0754343,0.42779,-3.29604,-4.99557
5.43717,-0.349682,0.629921,-0.154012,0.42779,-3.3308,-4.99563
5.43742,-0.374701,0.629921,-0.124895,0.42779,-3.35759,-5
5.43767,-0.50584,0.629921,-0.212103,0.42779,-3.3992,-5
5.43792,-0.526238,0.629921,-0.207358,0.42779,-3.43258,-5
5.43817,-0.396857,0.629921,-0.0697031,0.42779,-3.44006,-5
5.43842,-0.371812,0.629921,-0.0622629,0.42779,-3.44391,-5
5.43867,-0.29192,0.629921,-0.0119555,0.42779,-3.44368,-5
5.43892,-0.235482,0.622047,0.000306993,0.42779,-3.44353,-4.99793
5.43917,-0.287293,0.0551181,-0.105978,0.42779,-3.4353,-5
5.43942,-0.224965,-0.456693,-0.0951406,0.42779,-3.42382,-5
5.43967,-0.199788,-0.629921,-0.121322,0.42779,-3.40432,-5
5.43992,-0.210188,-0.629921,-0.177799,0.42779,-3.36979,-5
5.44017,-0.201143,-0.629921,-0.211296,0.42779,-3.32434,-5
5.44042,-0.132114,-0.629921,-0.191973,0.42779,-3.28162,-5
5.44067,-0.0650567,-0.629921,-0.174635,0.42779,-3.24365,-4.99323
5.44092,0.0967488,-0.385827,-0.0629403,0.42779,-3.23241,-4.98816
5.44117,0.333043,-0.0393701,0.12708,0.42779,-3.25827,-5
5.44142,0.478172,0.291339,0.236514,0.42779,-3.29501,-5
5.44167,0.640033,0.590551,0.380543,0.42779,-3.33451,-5
5.44192,0.668101,0.629921,0.414044,0.42779,-3.35489,-5
5.44217,0.746788,0.629921,0.51721,0.42779,-3.35174,-5
5.44242,0.645368,0.629921,0.460939,0.42779,-3.32434,-5
5.44267,0.511957,0.629921,0.403528,0.42779,-3.28062,-5
5.44292,0.298665,0.629921,0.278263,0.42779,-3.2385,-5
5.44317,0.0655427,0.629921,0.145319,0.42779,-3.21139,-5
5.44342,-0.0827997,0.629921,0.101944,0.42779,-3.18986,-5
5.44367,-0.309128,0.629921,-0.0418171,0.42779,-3.19989,-4.99807
5.44392,-0.255191,0.629921,0.0778131,0.42779,-3.18234,-4.99561
5.44417,-0.29749,0.629921,0.0803378,0.42779,-3.16533,-4.98884
5.44442,-0.322226,0.629921,0.0766871,0.42779,-3.15106,-4.97876
5.44466,-0.408226,0.629921,-0.018632,0.42779,-3.15429,-4.98223
5.44491,-0.287484,0.629921,0.0713531,0.42779,-3.14654,-4.96801
5.44516,-0.293081,0.551181,0.0122889,0.42779,-3.14575,-4.96579
5.44541,-0.297391,-0.141732,-0.0638817,0.42779,-3.14611,-4.98112
5.44566,-0.404081,-0.629921,-0.237729,0.42779,-3.13545,-5
5.44591,-0.412502,-0.629921,-0.319379,0.42779,-3.10498,-5
5.44616,-0.409018,-0.629921,-0.3853,0.42779,-3.05075,-5
5.44641,-0.312271,-0.629921,-0.358394,0.42779,-2.98674,-5
5.44666,-0.276488,-0.629921,-0.39304,0.42779,-2.90533,-5
5.44691,-0.244884,-0.629921,-0.429049,0.42779,-2.80892,-5
5.44716,-0.0124686,-0.629921,-0.249187,0.42779,-2.75205,-5
5.44741,0.101655,-0.629921,-0.178033,0.42779,-2.71311,-4.99053
5.44766,0.287743,-0.629921,-0.0233585,0.42779,-2.70981,-4.98851
5.44791,0.588423,-0.629921,0.27324,0.42779,-2.65734,-4.97336
5.44816,0.598617,-0.629921,0.295311,0.42779,-2.60633,-4.94371
5.44841,0.726959,-0.629921,0.448152,0.42779,-2.5422,-4.88189
5.44866,0.664626,-0.629921,0.434458,0.42779,-2.49567,-4.80875
5.44891,0.536767,-0.629921,0.350228,0.42779,-2.47255,-4.74261
5.44916,0.470853,-0.598425,0.332795,0.42779,-2.46532,-4.67668
5.44941,0.279234,-0.259843,0.189461,0.42779,-2.46959,-4.63943
5.44966,0.143674,0.149606,0.104622,0.42779,-2.47626,-4.62026
5.44991,-0.0650867,0.582677,-0.0815679,0.42779,-2.46672,-4.63361
5.45016,-0.134236,0.629921,-0.123343,0.42779,-2.44833,-4.64955
5.45041,-0.212028,0.629921,-0.18605,0.42779,-2.41601,-4.66613
5.45066,-0.266431,0.629921,-0.2281,0.42779,-2.37296,-4.6762
5.45091,-0.186893,0.629921,-0.131537,0.42779,-2.34741,-4.67572
5.45116,-0.291226,0.629921,-0.210925,0.42779,-2.30791,-4.66577
5.45141,-0.265731,0.551181,-0.158922,0.42779,-2.28067,-4.65157
5.45166,-0.246438,0.00787402,-0.106997,0.42779,-2.26498,-4.63812
5.45191,-0.312382,-0.559055,-0.150779,0.42779,-2.24767,-4.61495
5.45216,-0.42138,-0.629921,-0.241142,0.42779,-2.22896,-4.57279
5.45241,-0.529179,-0.629921,-0.337,0.42779,-2.21678,-4.50948
5.45266,-0.42614,-0.629921,-0.242395,0.42779,-2.21839,-4.46354
5.45291,-0.497679,-0.629921,-0.352549,0.42779,-2.23582,-4.3988
5.45316,-0.361835,-0.629921,-0.275282,0.42779,-2.26004,-4.35313
5.45341,-0.28504,-0.629921,-0.271539,0.42779,-2.29325,-4.31487
5.45366,-0.00811981,-0.629921,-0.0789687,0.42779,-2.30359,-4.307
5.45391,0.0934165,-0.629921,-0.0540055,0.42779,-2.31084,-4.30363
5.45416,0.299555,-0.629921,0.0718778,0.42779,-2.29463,-4.3053
