Time,Disturbance,Actuator,Error,RMS_E,W_S,W_C
0.490509,0.159281,0,0.158243,0,0,0
0.490759,0.528578,0,0.528184,0,0,0
0.491009,0.698179,0,0.694764,0,0,0
0.491259,0.570025,0,0.571899,0,0,0
0.491509,0.257784,0,0.256841,0,0,0
0.491759,-0.0541493,0,-0.0514831,0,0,0
0.492009,-0.217806,0,-0.215808,0,0,0
0.492259,-0.243751,0,-0.246368,0,0,0
0.492509,-0.259278,0,-0.26101,0,0,0
0.492759,-0.349302,0,-0.348676,0,0,0
0.493009,-0.463371,0,-0.464302,0,0,0
0.493259,-0.462314,0,-0.45907,0,0,0
0.493509,-0.241963,0,-0.244664,0,0,0
0.493759,0.153757,0,0.14996,0,0,0
0.494009,0.522234,0,0.525273,0,0,0
0.494259,0.662552,0,0.667136,0,0,0
0.494509,0.540509,0,0.540875,0,0,0
0.494759,0.257929,0,0.261476,0,0,0
0.495009,0.0255398,0,0.0227976,0,0,0
0.495259,-0.0891015,0,-0.0864264,0,0,0
0.495509,-0.126682,0,-0.12252,0,0,0
0.495759,-0.204582,0,-0.20663,0,0,0
0.496009,-0.382117,0,-0.386273,0,0,0
0.496259,-0.556195,0,-0.556067,0,0,0
0.496509,-0.546181,0,-0.544505,0,0,0
0.496759,-0.286302,0,-0.29109,0,0,0
0.497009,0.136783,0,0.137663,0,0,0
0.497259,0.487197,0,0.48352,0,0,0
0.497509,0.607564,0,0.6095,0,0,0
0.497759,0.482728,0,0.478639,0,0,0
0.498009,0.263359,0,0.267735,0,0,0
0.498259,0.105983,0,0.101454,0,0,0
0.498509,0.0481243,0,0.0526026,0,0,0
0.498759,-0.011018,0,-0.00984186,0,0,0
0.499009,-0.171546,0,-0.174942,0,0,0
0.499259,-0.422301,0,-0.426396,0,0,0
0.499509,-0.624297,0,-0.626685,0,0,0
0.499759,-0.594876,0,-0.596194,0,0,0
0.500009,-0.306276,0,-0.310376,0.379746,0,0
0.500259,0.113716,0,0.111647,0.379746,0,0
0.500509,0.43814,0,0.442188,0.379746,0,0
0.500759,0.523813,0,0.519905,0.379746,0,0
0.501009,0.42622,0,0.43061,0.379746,0,0
0.501259,0.278068,0,0.275105,0.379746,0,0
0.501509,0.207191,0,0.205491,0.379746,0,0
0.501759,0.187331,0,0.186808,0.379746,0,0
0.502009,0.0931678,0,0.0890806,0.379746,0,0
0.502259,-0.133999,0,-0.138834,0.379746,0,0
0.502509,-0.451746,0,-0.450596,0.379746,0,0
0.502759,-0.669596,0,-0.671984,0.379746,0,0
0.503009,-0.618674,0,-0.619059,0.379746,0,0
0.503259,-0.320428,0,-0.320829,0.379746,0,0
0.503509,0.0748079,0,0.0761114,0.379746,0,0
0.503759,0.356163,0,0.354085,0.379746,0,0
0.504009,0.425147,0,0.42267,0.379746,0,0
0.504259,0.357922,0,0.361093,0.379746,0,0
0.504509,0.289979,0,0.287262,0.379746,0,0
0.504759,0.299947,0,0.303009,0.379746,0,0
0.505009,0.315148,0,0.317214,0.379746,0,0
0.505259,0.194979,0,0.199612,0.379746,0,0
0.505509,-0.105146,0,-0.110045,0.379746,0,0
0.505759,-0.469771,0,-0.465409,0.379746,0,0
0.506009,-0.686221,0,-0.685443,0.379746,0,0
0.506259,-0.62314,0,-0.619674,0.379746,0,0
0.506509,-0.315884,0,-0.318067,0.379746,0,0
0.506759,0.0352113,0,0.0315479,0.379746,0,0
0.507009,0.255458,0,0.252199,0.379746,0,0
0.507259,0.30177,0,0.300281,0.379746,0,0
0.507509,0.287806,0,0.286877,0.379746,0,0
0.507759,0.315667,0,0.317566,0.379746,0,0
0.508009,0.40158,0,0.404607,0.379746,0,0
0.508259,0.430285,0,0.431652,0.379746,0,0
0.508509,0.268097,0,0.267826,0.379746,0,0
0.508759,-0.0937399,0,-0.0933084,0.379746,0,0
0.509009,-0.474943,0,-0.473444,0.379746,0,0
0.509259,-0.674361,0,-0.675198,0.379746,0,0
0.509509,-0.598315,0,-0.593433,0.379746,0,0
0.509759,-0.317781,0,-0.319031,0.379746,0,0
0.510009,-0.0171994,0,-0.0153255,0.379746,0,0
0.510259,0.143677,0,0.139656,0.379746,0,0
0.510509,0.178862,0,0.18226,0.379746,0,0
0.510759,0.215792,0,0.216893,0.379746,0,0
0.511009,0.334943,0,0.330716,0.379746,0,0
0.511259,0.489367,0,0.48977,0.379746,0,0
0.511509,0.522694,0,0.524185,0.379746,0,0
0.511759,0.319186,0,0.316005,0.379746,0,0
0.512008,-0.0733459,0,-0.0707376,0.379746,0,0
0.512258,-0.461392,0,-0.460595,0.379746,0,0
0.512508,-0.639041,0,-0.637201,0.379746,0,0
0.512758,-0.546767,0,-0.549462,0.379746,0,0
0.513008,-0.306791,0,-0.303216,0.379746,0,0
0.513258,-0.0868524,0,-0.0874698,0.379746,0,0
0.513508,0.0163557,0,0.0173729,0.379746,0,0
0.513758,0.0511265,0,0.0489816,0.379746,0,0
0.514008,0.160654,0,0.159071,0.379746,0,0
0.514258,0.369359,0,0.367176,0.379746,0,0
0.514508,0.567304,0,0.571714,0.379746,0,0
0.514758,0.593849,0,0.58931,0.379746,0,0
0.515008,0.359139,0,0.360427,0.379746,0,0
0.515258,-0.0531637,0,-0.0541757,0.379746,0,0
0.515508,-0.424351,0,-0.425742,0.379746,0,0
0.515758,-0.568174,0,-0.567385,0.379746,0,0
0.516008,-0.483959,0,-0.486128,0.379746,0,0
0.516258,-0.297674,0,-0.293352,0.379746,0,0
0.516508,-0.167984,0,-0.169721,0.379746,0,0
0.516758,-0.12631,0,-0.125268,0.379746,0,0
0.517008,-0.0682617,0,-0.0652163,0.379746,0,0
0.517258,0.105913,0,0.108966,0.379746,0,0
0.517508,0.386775,0,0.38898,0.379746,0,0
0.517758,0.630246,0,0.629495,0.379746,0,0
0.518008,0.638018,0,0.634051,0.379746,0,0
0.518258,0.376608,0,0.374058,0.379746,0,0
0.518508,-0.0239033,0,-0.0229674,0.379746,0,0
0.518758,-0.356832,0,-0.357059,0.379746,0,0
0.519008,-0.480026,0,-0.477054,0.379746,0,0
0.519258,-0.410698,0,-0.413842,0.379746,0,0
0.519508,-0.295562,0,-0.293792,0.379746,0,0
0.519758,-0.256852,0,-0.260983,0.379746,0,0
0.520008,-0.251065,0,-0.25119,0.379746,0,0
0.520258,-0.178583,0,-0.174725,0.379746,0,0
0.520508,0.0641902,0,0.0600666,0.379746,0,0
0.520758,0.410023,0,0.409696,0.379746,0,0
0.521008,0.665245,0,0.668636,0.379746,0,0
0.521258,0.660661,0,0.655871,0.379746,0,0
0.521508,0.38761,0,0.384785,0.379746,0,0
0.521758,0.00510183,0,0.00571787,0.379746,0,0
0.522008,-0.280152,0,-0.278228,0.379746,0,0
0.522258,-0.365345,0,-0.3618,0.379746,0,0
0.522508,-0.333659,0,-0.335328,0.379746,0,0
0.522758,-0.300227,0,-0.296799,0.379746,0,0
0.523008,-0.34678,0,-0.344921,0.379746,0,0
0.523258,-0.376054,0,-0.375374,0.379746,0,0
0.523508,-0.270712,0,-0.267979,0.379746,0,0
0.523758,0.0292415,0,0.032386,0.379746,0,0
0.524008,0.415559,0,0.413606,0.379746,0,0
0.524258,0.665397,0,0.662911,0.379746,0,0
0.524508,0.641278,0,0.645052,0.379746,0,0
0.524758,0.374846,0,0.379471,0.379746,0,0
0.525008,0.0403712,0,0.0391879,0.379746,0,0
0.525258,-0.181167,0,-0.178709,0.379746,0,0
0.525508,-0.241253,0,-0.236604,0.379746,0,0
0.525757,-0.243818,0,-0.244723,0.379746,0,0
0.526007,-0.309653,0,-0.310613,0.379746,0,0
0.526257,-0.42507,0,-0.424934,0.379746,0,0
0.526507,-0.489669,0,-0.488832,0.379746,0,0
0.526757,-0.348326,0,-0.352584,0.379746,0,0
0.527007,0.00466811,0,0.00588666,0.379746,0,0
0.527257,0.410211,0,0.408311,0.379746,0,0
0.527507,0.652489,0,0.657144,0.379746,0,0
0.527757,0.603502,0,0.608292,0.379746,0,0
0.528007,0.356831,0,0.358944,0.379746,0,0
0.528257,0.0862456,0,0.0906243,0.379746,0,0
0.528507,-0.0628197,0,-0.0587962,0.379746,0,0
0.528757,-0.116641,0,-0.11924,0.379746,0,0
0.529007,-0.170184,0,-0.167064,0.379746,0,0
0.529257,-0.321619,0,-0.316835,0.379746,0,0
0.529507,-0.508359,0,-0.504786,0.379746,0,0
0.529757,-0.576988,0,-0.574075,0.379746,0,0
0.530007,-0.400993,0,-0.402284,0.379746,0,0
0.530257,-0.0109059,0,-0.010554,0.379746,0,0
0.530507,0.391685,0,0.387386,0.379746,0,0
0.530757,0.598153,0,0.594754,0.379746,0,0
0.531007,0.545472,0,0.547314,0.379746,0,0
